datetime,CDD,CWD,Prcp1,SDII,sum,mean,,year,month
1994-04-30,8.0,3.0,36.666666666666664,9.835454545454546,111.82999999999997,3.7276666666666656,9.835454545454546,1994,Apr
1994-05-31,6.0,4.0,41.935483870967744,7.89923076923077,106.09,3.422258064516129,7.899230769230769,1994,May
1994-06-30,6.0,3.0,40.0,12.253333333333332,149.7,4.989999999999999,12.253333333333332,1994,Jun
1994-07-31,4.0,2.0,35.483870967741936,4.805454545454546,53.8,1.7354838709677418,4.805454545454546,1994,Jul
1994-08-31,9.0,2.0,29.03225806451613,9.494444444444445,89.51999999999998,2.8877419354838705,9.494444444444445,1994,Aug
1994-09-30,5.0,4.0,43.333333333333336,5.311538461538461,71.27,2.3756666666666666,5.311538461538461,1994,Sep
1994-10-31,8.0,3.0,19.35483870967742,3.3266666666666667,21.839999999999996,0.7045161290322579,3.3266666666666667,1994,Oct
1994-11-30,5.0,3.0,34.48275862068966,6.894999999999999,72.38,2.495862068965517,6.894999999999999,1994,Nov
1994-12-31,10.0,3.0,32.25806451612903,6.9990000000000006,72.51999999999998,2.339354838709677,6.999,1994,Dec
1995-01-31,7.0,4.0,51.61290322580645,9.119333333333335,140.67000000000002,4.537741935483871,8.611875000000001,1995,Jan
1995-02-28,5.0,3.0,42.857142857142854,6.206666666666666,77.31,2.761071428571429,6.206666666666666,1995,Feb
1995-03-31,9.0,5.0,38.70967741935484,4.515833333333334,56.790000000000006,1.831935483870968,4.515833333333334,1995,Mar
1995-04-30,7.0,2.0,26.666666666666668,8.872499999999999,74.86999999999999,2.4956666666666663,8.872499999999999,1995,Apr
1995-05-31,5.0,3.0,35.483870967741936,7.502727272727274,85.70000000000002,2.7645161290322586,7.502727272727273,1995,May
1995-06-30,19.0,1.0,6.896551724137931,3.7,8.84,0.30482758620689654,3.7,1995,Jun
1995-07-31,7.0,4.0,38.70967741935484,10.390833333333333,126.51999999999998,4.081290322580645,10.390833333333333,1995,Jul
1995-08-31,15.0,4.0,29.03225806451613,14.513333333333334,131.56,4.243870967741936,14.513333333333334,1995,Aug
1995-09-30,6.0,2.0,23.333333333333332,8.814285714285713,62.59999999999999,2.0866666666666664,8.814285714285713,1995,Sep
1995-10-31,8.0,3.0,27.586206896551722,5.7787500000000005,49.41,1.7037931034482758,5.77875,1995,Oct
1995-11-30,3.0,6.0,50.0,10.301333333333334,157.64000000000001,5.254666666666667,10.301333333333334,1995,Nov
1995-12-31,4.0,4.0,45.16129032258064,8.093571428571428,116.69999999999996,3.764516129032257,8.093571428571426,1995,Dec
1996-01-31,8.0,2.0,22.58064516129032,10.73,81.32999999999998,2.6235483870967737,10.73,1996,Jan
1996-02-29,6.0,3.0,37.93103448275862,6.993636363636364,78.89000000000001,2.7203448275862074,6.993636363636364,1996,Feb
1996-03-31,11.0,3.0,25.806451612903224,2.34875,22.550000000000004,0.7274193548387098,2.34875,1996,Mar
1996-04-30,5.0,8.0,63.33333333333333,9.916842105263159,190.75,6.358333333333333,9.916842105263159,1996,Apr
1996-05-31,9.0,3.0,22.58064516129032,13.20142857142857,98.00999999999999,3.161612903225806,13.20142857142857,1996,May
1996-06-30,8.0,5.0,46.666666666666664,4.785714285714286,70.22,2.3406666666666665,4.785714285714286,1996,Jun
1996-07-31,8.0,3.0,29.03225806451613,12.030000000000001,111.04999999999998,3.5822580645161284,12.029999999999998,1996,Jul
1996-08-31,13.0,2.0,16.129032258064516,4.414,24.590000000000003,0.793225806451613,4.414,1996,Aug
1996-09-30,8.0,5.0,43.333333333333336,9.160769230769231,119.39,3.9796666666666667,9.160769230769231,1996,Sep
1996-10-31,7.0,4.0,25.806451612903224,9.399999999999999,77.75999999999999,2.5083870967741935,9.399999999999999,1996,Oct
1996-11-30,8.0,3.0,20.689655172413794,12.526666666666666,80.77000000000001,2.785172413793104,12.526666666666666,1996,Nov
1996-12-31,5.0,4.0,51.61290322580645,6.351875,106.70000000000002,3.441935483870968,6.351875,1996,Dec
1997-01-31,3.0,5.0,54.83870967741935,8.607647058823531,149.09,4.809354838709678,8.607647058823531,1997,Jan
1997-02-28,4.0,4.0,57.14285714285714,8.120625,132.0,4.714285714285714,8.120624999999999,1997,Feb
1997-03-31,3.0,3.0,41.935483870967744,9.55923076923077,127.14999999999998,4.1016129032258055,9.559230769230771,1997,Mar
1997-04-30,8.0,2.0,26.666666666666668,13.858571428571429,99.12,3.3040000000000003,12.25125,1997,Apr
1997-05-31,13.0,2.0,25.806451612903224,9.501249999999999,80.40999999999998,2.593870967741935,9.50125,1997,May
1997-06-30,15.0,3.0,17.24137931034483,7.678,39.669999999999995,1.3679310344827584,7.678,1997,Jun
1997-07-31,11.0,3.0,32.25806451612903,13.9,140.19999999999996,4.522580645161289,13.9,1997,Jul
1997-08-31,8.0,3.0,32.25806451612903,10.881,110.09,3.551290322580645,10.881,1997,Aug
1997-09-30,5.0,2.0,33.33333333333333,9.412,95.96,3.1986666666666665,9.412,1997,Sep
1997-10-31,7.0,4.0,29.03225806451613,5.325555555555556,51.82,1.6716129032258065,5.325555555555556,1997,Oct
1997-11-30,4.0,4.0,56.666666666666664,6.07764705882353,105.19999999999999,3.5066666666666664,6.07764705882353,1997,Nov
1997-12-31,8.0,2.0,29.03225806451613,7.7811111111111115,72.4,2.335483870967742,7.7811111111111115,1997,Dec
1998-01-31,6.0,5.0,38.70967741935484,10.754166666666665,132.35,4.269354838709678,10.754166666666665,1998,Jan
1998-02-28,11.0,2.0,21.428571428571427,8.888333333333334,54.050000000000004,1.930357142857143,8.888333333333334,1998,Feb
1998-03-31,3.0,5.0,51.61290322580645,9.055,147.69000000000005,4.764193548387099,9.055,1998,Mar
1998-04-30,12.0,3.0,23.333333333333332,5.187142857142857,38.059999999999995,1.2686666666666666,5.187142857142857,1998,Apr
1998-05-31,13.0,4.0,22.58064516129032,7.197142857142857,54.14000000000001,1.7464516129032261,7.197142857142857,1998,May
1998-06-30,9.0,6.0,33.33333333333333,7.525,79.61,2.6536666666666666,7.525,1998,Jun
1998-07-31,5.0,4.0,40.0,7.695,93.57999999999998,3.1193333333333326,7.694999999999999,1998,Jul
1998-08-31,9.0,2.0,19.35483870967742,15.514999999999999,96.85000000000001,3.124193548387097,15.514999999999999,1998,Aug
1998-09-30,6.0,3.0,40.0,5.3149999999999995,65.65999999999998,2.188666666666666,5.3149999999999995,1998,Sep
1998-10-31,13.0,2.0,22.58064516129032,9.018571428571429,65.64999999999999,2.117741935483871,9.018571428571429,1998,Oct
1998-11-30,9.0,3.0,30.0,4.109999999999999,41.25999999999999,1.375333333333333,4.109999999999999,1998,Nov
1998-12-31,11.0,3.0,29.03225806451613,6.336666666666668,61.21,1.9745161290322581,6.336666666666667,1998,Dec
1999-01-31,7.0,5.0,54.83870967741935,9.105882352941178,158.26000000000002,5.105161290322581,9.105882352941176,1999,Jan
1999-02-28,10.0,1.0,25.0,5.865714285714286,43.94000000000001,1.5692857142857146,5.865714285714286,1999,Feb
1999-03-31,9.0,4.0,35.483870967741936,7.751818181818181,87.78999999999999,2.8319354838709674,7.751818181818181,1999,Mar
1999-04-30,13.0,3.0,20.0,3.36,22.000000000000004,0.7333333333333335,3.36,1999,Apr
1999-05-31,9.0,4.0,22.58064516129032,6.54142857142857,47.03,1.5170967741935484,6.54142857142857,1999,May
1999-06-30,12.0,3.0,26.666666666666668,11.286249999999999,93.07,3.102333333333333,11.286249999999999,1999,Jun
1999-07-31,6.0,6.0,38.70967741935484,6.2925,78.63000000000001,2.536451612903226,6.2925,1999,Jul
1999-08-31,14.0,2.0,19.35483870967742,11.435,69.25,2.2338709677419355,11.435,1999,Aug
1999-09-30,5.0,3.0,36.666666666666664,17.980000000000004,200.33999999999997,6.677999999999999,17.980000000000004,1999,Sep
1999-10-31,5.0,2.0,43.333333333333336,6.877692307692308,92.17999999999999,3.072666666666666,6.877692307692308,1999,Oct
1999-11-30,8.0,2.0,26.666666666666668,7.4575,63.879999999999995,2.1293333333333333,7.457499999999999,1999,Nov
1999-12-31,5.0,4.0,38.70967741935484,6.548333333333332,81.78999999999996,2.6383870967741925,6.548333333333332,1999,Dec
2000-01-31,4.0,2.0,32.25806451612903,10.344,107.88,3.48,10.344,2000,Jan
2000-02-29,10.0,3.0,27.586206896551722,11.645,98.42999999999998,3.394137931034482,11.644999999999998,2000,Feb
2000-03-31,8.0,3.0,38.70967741935484,6.376666666666666,79.53,2.565483870967742,6.376666666666666,2000,Mar
2000-04-30,8.0,5.0,36.666666666666664,11.306363636363635,127.85,4.261666666666667,11.306363636363637,2000,Apr
2000-05-31,5.0,6.0,41.935483870967744,10.486923076923075,137.87,4.4474193548387095,10.486923076923075,2000,May
2000-06-30,5.0,2.0,36.666666666666664,7.084545454545454,82.03,2.7343333333333333,7.084545454545454,2000,Jun
2000-07-31,5.0,2.0,35.483870967741936,4.302727272727273,50.82999999999999,1.6396774193548385,4.302727272727273,2000,Jul
2000-08-31,5.0,2.0,35.483870967741936,9.541818181818183,107.14,3.4561290322580644,9.541818181818181,2000,Aug
2000-09-30,7.0,2.0,23.333333333333332,9.382857142857143,69.44,2.3146666666666667,9.382857142857143,2000,Sep
2000-10-31,8.0,3.0,25.806451612903224,3.27875,29.820000000000004,0.9619354838709678,3.27875,2000,Oct
2000-11-30,5.0,3.0,36.666666666666664,6.127272727272728,71.00999999999999,2.3669999999999995,6.127272727272726,2000,Nov
2000-12-31,4.0,3.0,48.38709677419355,9.843333333333334,151.14,4.8754838709677415,9.843333333333334,2000,Dec
2001-01-31,6.0,3.0,38.70967741935484,5.091666666666667,66.45,2.143548387096774,5.091666666666667,2001,Jan
2001-02-28,3.0,2.0,39.285714285714285,7.847272727272728,90.80999999999999,3.243214285714285,7.847272727272728,2001,Feb
2001-03-31,8.0,2.0,29.03225806451613,13.068888888888889,120.6,3.890322580645161,13.068888888888889,2001,Mar
2001-04-30,17.0,1.0,13.333333333333334,3.64,16.92,0.5640000000000001,3.64,2001,Apr
2001-05-31,7.0,6.0,32.25806451612903,7.116999999999999,73.99,2.386774193548387,7.116999999999999,2001,May
2001-06-30,12.0,3.0,26.666666666666668,9.62875,80.44999999999999,2.681666666666666,9.62875,2001,Jun
2001-07-31,19.0,4.0,19.35483870967742,5.569999999999999,37.099999999999994,1.1967741935483869,5.569999999999999,2001,Jul
2001-08-31,16.0,1.0,12.903225806451612,16.0675,66.36999999999999,2.1409677419354836,16.0675,2001,Aug
2001-09-30,6.0,2.0,23.333333333333332,9.892857142857142,70.44999999999999,2.348333333333333,9.892857142857142,2001,Sep
2001-10-31,5.0,3.0,35.483870967741936,7.1036363636363635,82.54,2.6625806451612903,7.1036363636363635,2001,Oct
2001-11-30,5.0,2.0,33.33333333333333,8.487,90.82,3.027333333333333,8.487,2001,Nov
2001-12-31,5.0,4.0,51.61290322580645,4.703125,79.16999999999999,2.553870967741935,4.703125,2001,Dec
2002-01-31,6.0,2.0,35.483870967741936,4.278181818181818,51.93000000000001,1.6751612903225808,4.278181818181818,2002,Jan
2002-02-28,4.0,2.0,32.142857142857146,4.505555555555556,45.66000000000001,1.630714285714286,4.505555555555556,2002,Feb
2002-03-31,5.0,2.0,38.70967741935484,8.474166666666667,104.91,3.384193548387097,8.474166666666667,2002,Mar
2002-04-30,9.0,3.0,33.33333333333333,8.062000000000001,83.72999999999999,2.7909999999999995,8.062000000000001,2002,Apr
2002-05-31,9.0,3.0,35.483870967741936,11.759090909090908,134.04999999999998,4.324193548387096,11.759090909090908,2002,May
2002-06-30,5.0,4.0,40.0,9.097500000000002,111.60999999999999,3.720333333333333,9.097500000000002,2002,Jun
2002-07-31,5.0,3.0,35.483870967741936,5.183636363636364,57.959999999999994,1.8696774193548384,5.183636363636364,2002,Jul
2002-08-31,13.0,1.0,9.67741935483871,3.3599999999999994,14.240000000000002,0.45935483870967747,3.3599999999999994,2002,Aug
2002-09-30,7.0,2.0,23.333333333333332,9.455714285714285,68.03,2.2676666666666665,9.455714285714285,2002,Sep
2002-10-31,7.0,2.0,19.35483870967742,11.604999999999999,74.56,2.4051612903225807,11.604999999999999,2002,Oct
2002-11-30,3.0,3.0,56.666666666666664,7.238823529411764,126.36999999999999,4.212333333333333,7.238823529411764,2002,Nov
2002-12-31,7.0,2.0,22.58064516129032,5.24,40.220000000000006,1.2974193548387098,5.24,2002,Dec
2003-01-31,7.0,2.0,25.806451612903224,4.303750000000001,38.75000000000001,1.2500000000000002,4.30375,2003,Jan
2003-02-28,9.0,2.0,28.57142857142857,7.50625,63.169999999999995,2.2560714285714285,7.50625,2003,Feb
2003-03-31,5.0,4.0,45.16129032258064,7.4921428571428565,106.35,3.4306451612903226,7.4921428571428565,2003,Mar
2003-04-30,5.0,4.0,33.33333333333333,7.978,81.31,2.7103333333333333,7.978,2003,Apr
2003-05-31,7.0,3.0,41.935483870967744,8.682307692307692,115.09000000000002,3.712580645161291,8.682307692307692,2003,May
2003-06-30,14.0,2.0,23.333333333333332,10.111428571428574,73.3,2.4433333333333334,10.111428571428574,2003,Jun
2003-07-31,6.0,3.0,35.483870967741936,4.998181818181819,59.0,1.903225806451613,4.998181818181819,2003,Jul
2003-08-31,8.0,3.0,25.806451612903224,10.2025,83.71999999999998,2.700645161290322,10.202499999999999,2003,Aug
2003-09-30,14.0,2.0,33.33333333333333,10.738,109.17999999999999,3.639333333333333,10.738,2003,Sep
2003-10-31,10.0,2.0,29.03225806451613,17.72111111111111,163.21,5.264838709677419,17.72111111111111,2003,Oct
2003-11-30,5.0,4.0,43.333333333333336,10.724615384615383,140.95,4.698333333333333,10.724615384615383,2003,Nov
2003-12-31,5.0,3.0,43.333333333333336,10.013846153846153,133.67000000000002,4.4556666666666676,10.013846153846155,2003,Dec
2004-01-31,8.0,3.0,45.16129032258064,2.9607142857142854,43.75999999999999,1.4116129032258062,2.9607142857142854,2004,Jan
2004-02-29,11.0,2.0,24.137931034482758,7.221428571428571,52.949999999999996,1.8258620689655172,7.221428571428571,2004,Feb
2004-03-31,12.0,2.0,32.25806451612903,6.268,66.16000000000001,2.1341935483870973,6.268,2004,Mar
2004-04-30,7.0,5.0,46.666666666666664,5.2128571428571435,74.17,2.4723333333333333,5.2128571428571435,2004,Apr
2004-05-31,5.0,4.0,38.70967741935484,6.965833333333333,85.85,2.769354838709677,6.965833333333333,2004,May
2004-06-30,6.0,4.0,30.0,7.272222222222222,68.84,2.2946666666666666,7.272222222222222,2004,Jun
2004-07-31,7.0,4.0,45.16129032258064,10.27357142857143,144.47,4.660322580645161,10.27357142857143,2004,Jul
2004-08-31,7.0,3.0,38.70967741935484,7.766666666666667,93.84,3.0270967741935486,7.766666666666667,2004,Aug
2004-09-30,20.0,1.0,10.344827586206897,1.4933333333333334,6.359999999999999,0.21931034482758618,1.4933333333333334,2004,Sep
2004-10-31,13.0,3.0,22.58064516129032,5.348571428571428,38.08,1.2283870967741934,5.348571428571428,2004,Oct
2004-11-30,8.0,4.0,30.0,9.893333333333333,93.73,3.1243333333333334,9.893333333333333,2004,Nov
2004-12-31,3.0,2.0,48.38709677419355,9.362,145.12,4.6812903225806455,9.362,2004,Dec
2005-01-31,5.0,3.0,32.25806451612903,7.040000000000001,75.44,2.4335483870967742,7.040000000000001,2005,Jan
2005-02-28,7.0,3.0,28.57142857142857,6.709999999999999,56.14000000000001,2.0050000000000003,6.709999999999999,2005,Feb
2005-03-31,11.0,2.0,22.58064516129032,7.2385714285714275,53.459999999999994,1.724516129032258,7.2385714285714275,2005,Mar
2005-04-30,12.0,4.0,36.666666666666664,14.820909090909089,165.56999999999994,5.5189999999999975,14.820909090909089,2005,Apr
2005-05-31,8.0,3.0,32.25806451612903,4.435,46.81,1.51,4.435,2005,May
2005-06-30,13.0,4.0,20.0,21.721666666666664,134.10000000000002,4.470000000000001,21.721666666666664,2005,Jun
2005-07-31,7.0,3.0,23.333333333333332,9.107142857142858,65.32999999999998,2.177666666666666,9.107142857142858,2005,Jul
2005-08-31,6.0,3.0,30.0,6.841111111111111,64.35999999999999,2.145333333333333,6.841111111111112,2005,Aug
2005-09-30,7.0,3.0,30.0,12.78111111111111,117.46000000000001,3.9153333333333338,12.78111111111111,2005,Sep
2005-10-31,6.0,5.0,43.333333333333336,10.26923076923077,135.29000000000002,4.509666666666667,10.26923076923077,2005,Oct
2005-11-30,5.0,5.0,50.0,6.715333333333334,104.19,3.473,6.715333333333334,2005,Nov
2005-12-31,7.0,2.0,36.666666666666664,4.2290909090909095,51.620000000000005,1.7206666666666668,4.22909090909091,2005,Dec
2006-01-31,3.0,3.0,51.61290322580645,10.260625000000001,165.98000000000002,5.354193548387097,10.260625000000001,2006,Jan
2006-02-28,7.0,4.0,42.857142857142854,6.089166666666666,76.00999999999998,2.7146428571428562,6.089166666666666,2006,Feb
2006-03-31,18.0,2.0,19.35483870967742,4.846666666666667,34.33999999999999,1.1077419354838707,4.846666666666667,2006,Mar
2006-04-30,6.0,5.0,36.666666666666664,10.92,120.97,4.032333333333333,10.92,2006,Apr
2006-05-31,5.0,10.0,48.38709677419355,11.866666666666669,179.98000000000005,5.805806451612905,11.866666666666669,2006,May
2006-06-30,7.0,3.0,36.666666666666664,9.609090909090911,109.18,3.6393333333333335,9.609090909090911,2006,Jun
2006-07-31,4.0,5.0,51.61290322580645,8.738125,141.05,4.550000000000001,8.738125,2006,Jul
2006-08-31,5.0,4.0,32.25806451612903,15.74,160.29000000000002,5.170645161290323,15.739999999999998,2006,Aug
2006-09-30,5.0,3.0,33.33333333333333,6.681,70.22999999999999,2.3409999999999997,6.681,2006,Sep
2006-10-31,6.0,4.0,48.38709677419355,12.235333333333333,186.15000000000003,6.00483870967742,12.235333333333333,2006,Oct
2006-11-30,9.0,7.0,40.0,6.099166666666666,75.02,2.5006666666666666,6.099166666666666,2006,Nov
2006-12-31,3.0,3.0,41.935483870967744,9.334615384615386,125.67999999999999,4.054193548387096,9.334615384615383,2006,Dec
2007-01-31,7.0,4.0,35.483870967741936,8.175454545454544,95.39999999999996,3.0774193548387085,8.175454545454546,2007,Jan
2007-02-28,5.0,2.0,32.142857142857146,4.047777777777777,40.15,1.4339285714285714,4.047777777777776,2007,Feb
2007-03-31,5.0,4.0,38.70967741935484,8.023333333333333,99.99,3.2254838709677416,8.023333333333333,2007,Mar
2007-04-30,6.0,3.0,43.333333333333336,11.70923076923077,156.46,5.215333333333334,11.70923076923077,2007,Apr
2007-05-31,14.0,3.0,22.58064516129032,9.37142857142857,67.1,2.164516129032258,9.37142857142857,2007,May
2007-06-30,8.0,3.0,40.0,5.18,64.18000000000002,2.139333333333334,5.180000000000001,2007,Jun
2007-07-31,11.0,3.0,38.70967741935484,9.055833333333334,110.69000000000001,3.570645161290323,9.055833333333332,2007,Jul
2007-08-31,8.0,3.0,25.806451612903224,10.205,84.49999999999999,2.7258064516129026,10.205,2007,Aug
2007-09-30,10.0,3.0,26.666666666666668,6.22625,51.01,1.7003333333333333,6.226249999999999,2007,Sep
2007-10-31,5.0,3.0,32.25806451612903,11.7,118.53999999999998,3.823870967741935,11.7,2007,Oct
2007-11-30,5.0,3.0,46.666666666666664,6.312857142857142,90.41999999999997,3.013999999999999,6.312857142857141,2007,Nov
2007-12-31,5.0,5.0,51.61290322580645,9.599374999999998,157.43999999999994,5.0787096774193525,9.599375,2007,Dec
2008-01-31,4.0,2.0,38.70967741935484,10.837499999999999,133.32999999999996,4.300967741935483,10.837499999999999,2008,Jan
2008-02-29,3.0,3.0,55.172413793103445,7.57375,123.96,4.27448275862069,7.57375,2008,Feb
2008-03-31,10.0,3.0,41.935483870967744,8.857692307692307,118.39999999999999,3.819354838709677,8.857692307692307,2008,Mar
2008-04-30,10.0,2.0,26.666666666666668,9.497499999999999,78.40999999999998,2.613666666666666,9.497499999999999,2008,Apr
2008-05-31,7.0,3.0,32.25806451612903,7.393000000000001,78.05000000000001,2.5177419354838713,7.393000000000001,2008,May
2008-06-30,7.0,3.0,43.333333333333336,4.69923076923077,65.52999999999999,2.184333333333333,4.69923076923077,2008,Jun
2008-07-31,4.0,5.0,48.38709677419355,8.196666666666667,124.19,4.006129032258064,8.196666666666667,2008,Jul
2008-08-31,6.0,2.0,25.806451612903224,9.925,81.68,2.6348387096774197,9.925,2008,Aug
2008-09-30,8.0,2.0,30.0,5.526666666666666,52.870000000000005,1.7623333333333335,5.526666666666667,2008,Sep
2008-10-31,6.0,2.0,25.806451612903224,13.095,108.09000000000002,3.4867741935483876,13.094999999999999,2008,Oct
2008-11-30,8.0,5.0,33.33333333333333,7.459999999999999,78.16000000000001,2.6053333333333337,7.460000000000001,2008,Nov
2008-12-31,2.0,3.0,54.83870967741935,11.200000000000001,192.83,6.220322580645162,11.200000000000001,2008,Dec
2009-01-31,4.0,3.0,38.70967741935484,7.608333333333333,95.81,3.0906451612903227,7.608333333333334,2009,Jan
2009-02-28,9.0,3.0,32.142857142857146,10.806666666666665,99.93999999999997,3.569285714285713,10.806666666666665,2009,Feb
2009-03-31,14.0,3.0,29.03225806451613,5.473333333333333,50.94,1.6432258064516128,5.473333333333333,2009,Mar
2009-04-30,10.0,5.0,40.0,6.480833333333334,78.37,2.6123333333333334,6.480833333333334,2009,Apr
2009-05-31,6.0,5.0,41.935483870967744,7.396923076923077,98.54000000000002,3.1787096774193553,7.396923076923079,2009,May
2009-06-30,8.0,2.0,30.0,8.337777777777779,79.17999999999999,2.639333333333333,8.337777777777777,2009,Jun
2009-07-31,5.0,4.0,41.935483870967744,9.076153846153847,123.83999999999999,3.994838709677419,9.076153846153847,2009,Jul
2009-08-31,8.0,2.0,29.03225806451613,9.197777777777777,84.96,2.740645161290322,9.197777777777778,2009,Aug
2009-09-30,17.0,3.0,20.0,7.578333333333333,47.65,1.5883333333333334,7.578333333333333,2009,Sep
2009-10-31,7.0,4.0,38.70967741935484,9.489999999999998,118.13,3.8106451612903225,9.489999999999998,2009,Oct
2009-11-30,10.0,4.0,26.666666666666668,7.29875,59.199999999999996,1.9733333333333332,7.29875,2009,Nov
2009-12-31,5.0,5.0,54.83870967741935,7.987058823529414,137.55,4.437096774193549,7.987058823529412,2009,Dec
2010-01-31,6.0,5.0,38.70967741935484,7.5025,94.47,3.0474193548387096,7.5025,2010,Jan
2010-02-28,14.0,5.0,35.714285714285715,6.331,66.7,2.382142857142857,6.331,2010,Feb
2010-03-31,13.0,2.0,16.129032258064516,12.937999999999999,67.64,2.181935483870968,12.937999999999999,2010,Mar
2010-04-30,8.0,4.0,33.33333333333333,10.019,101.77,3.392333333333333,10.019000000000002,2010,Apr
2010-05-31,16.0,2.0,22.58064516129032,5.445714285714287,41.24999999999999,1.3306451612903223,5.445714285714287,2010,May
2010-06-30,3.0,3.0,53.333333333333336,10.064375,164.83,5.4943333333333335,10.064375,2010,Jun
2010-07-31,8.0,2.0,25.806451612903224,12.32,100.88000000000001,3.254193548387097,12.320000000000002,2010,Jul
2010-08-31,6.0,4.0,32.25806451612903,14.309999999999999,144.94000000000003,4.675483870967743,14.309999999999999,2010,Aug
2010-09-30,4.0,5.0,51.724137931034484,6.361333333333333,98.24999999999999,3.387931034482758,6.361333333333333,2010,Sep
2010-10-31,6.0,4.0,36.666666666666664,5.710909090909091,65.85,2.195,5.710909090909091,2010,Oct
2010-11-30,6.0,3.0,36.666666666666664,9.139090909090909,102.65,3.421666666666667,9.139090909090909,2010,Nov
2010-12-31,7.0,5.0,45.16129032258064,10.319285714285714,147.59,4.760967741935484,10.319285714285714,2010,Dec
